:START_ID(KG),:END_ID(KG),:TYPE,id,relation,knowledge_level,agent_type,provided_by,source
ClinVar:VCV004147009,MONDO:0015356,CAUSES,edge:0006495,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004147009,MONDO:0017623,CAUSES,edge:0006496,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004147006,MONDO:0015356,CAUSES,edge:0006497,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004147001,MONDO:0015356,CAUSES,edge:0006498,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004147000,MONDO:0015356,CAUSES,edge:0006499,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004071441,MONDO:0008021,CAUSES,edge:0006500,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004056257,MONDO:0017623,CAUSES,edge:0006501,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004056230,MONDO:0017623,CAUSES,edge:0006502,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004056203,MONDO:0017623,CAUSES,edge:0006503,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003940105,MONDO:0015356,CAUSES,edge:0006504,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003940097,MONDO:0015356,CAUSES,edge:0006505,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003940095,MONDO:0015356,CAUSES,edge:0006506,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003940089,MONDO:0015356,CAUSES,edge:0006507,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003892210,MONDO:0011789,CAUSES,edge:0006508,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003892210,MONDO:0700275,CAUSES,edge:0006509,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003892210,MONDO:0011537,CAUSES,edge:0006510,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003784748,MONDO:0015356,CAUSES,edge:0006511,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003784742,MONDO:0015356,CAUSES,edge:0006512,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003784734,MONDO:0015356,CAUSES,edge:0006513,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003784731,MONDO:0015356,CAUSES,edge:0006514,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004729863,MONDO:0018961,CAUSES,edge:0006515,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004716268,MONDO:0018961,CAUSES,edge:0006516,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004633926,MONDO:0015356,CAUSES,edge:0006517,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004294282,MONDO:0011713,CAUSES,edge:0006518,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004294280,MONDO:0011713,CAUSES,edge:0006519,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004294202,MONDO:0011713,CAUSES,edge:0006520,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004294179,MONDO:0011713,CAUSES,edge:0006521,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004294165,MONDO:0011713,CAUSES,edge:0006522,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004224785,MONDO:0015356,CAUSES,edge:0006523,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004224777,MONDO:0015356,CAUSES,edge:0006524,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004224771,MONDO:0015356,CAUSES,edge:0006525,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004077026,MONDO:0011713,CAUSES,edge:0006526,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003999765,MONDO:0015356,CAUSES,edge:0006527,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003657748,MONDO:0018961,CAUSES,edge:0006528,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003648010,MONDO:0018961,CAUSES,edge:0006529,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003638796,MONDO:0018961,CAUSES,edge:0006530,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003489666,MONDO:0015356,CAUSES,edge:0006531,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245179,MONDO:0018961,CAUSES,edge:0006532,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245178,MONDO:0018961,CAUSES,edge:0006533,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003245175,MONDO:0018961,CAUSES,edge:0006534,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003236468,MONDO:0007964,CAUSES,edge:0006535,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003230260,MONDO:0015356,CAUSES,edge:0006536,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002866820,MONDO:0018961,CAUSES,edge:0006537,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002855411,MONDO:0018961,CAUSES,edge:0006538,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002844477,MONDO:0018961,CAUSES,edge:0006539,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002796337,MONDO:0018961,CAUSES,edge:0006540,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002769701,MONDO:0018961,CAUSES,edge:0006541,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002763323,MONDO:0018961,CAUSES,edge:0006542,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002722325,MONDO:0018961,CAUSES,edge:0006543,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002692898,MONDO:0015356,CAUSES,edge:0006544,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002692898,MONDO:0018961,CAUSES,edge:0006545,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002625892,MONDO:0015356,CAUSES,edge:0006546,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002573238,MONDO:0011713,CAUSES,edge:0006547,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002449063,MONDO:0011713,CAUSES,edge:0006548,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002449063,MONDO:0015356,CAUSES,edge:0006549,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002449063,MONDO:0018961,CAUSES,edge:0006550,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002431281,MONDO:0011713,CAUSES,edge:0006551,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002422311,MONDO:0018961,CAUSES,edge:0006552,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002422310,MONDO:0018961,CAUSES,edge:0006553,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002422309,MONDO:0018961,CAUSES,edge:0006554,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002146592,MONDO:0018961,CAUSES,edge:0006555,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002000887,MONDO:0018961,CAUSES,edge:0006556,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002000623,MONDO:0018961,CAUSES,edge:0006557,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001797039,MONDO:0015356,CAUSES,edge:0006558,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001789081,MONDO:0015356,CAUSES,edge:0006559,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001782299,MONDO:0015356,CAUSES,edge:0006560,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001782299,MONDO:0018961,CAUSES,edge:0006561,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001782299,MONDO:0011713,CAUSES,edge:0006562,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001781307,MONDO:0015356,CAUSES,edge:0006563,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001768251,MONDO:0015356,CAUSES,edge:0006564,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001752844,MONDO:0015356,CAUSES,edge:0006565,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001752844,MONDO:0011713,CAUSES,edge:0006566,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001735064,MONDO:0015356,CAUSES,edge:0006567,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004732004,MONDO:0014493,CAUSES,edge:0006568,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004719495,MONDO:0014493,CAUSES,edge:0006569,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004718120,MONDO:0014493,CAUSES,edge:0006570,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004683126,MONDO:0014493,CAUSES,edge:0006571,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004683125,MONDO:0014493,CAUSES,edge:0006572,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004277914,MONDO:0014493,CAUSES,edge:0006573,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003722056,MONDO:0014493,CAUSES,edge:0006574,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003247378,MONDO:0011864,CAUSES,edge:0006575,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002704586,MONDO:0014493,CAUSES,edge:0006576,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002425320,MONDO:0014493,CAUSES,edge:0006577,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002151959,MONDO:0014493,CAUSES,edge:0006578,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002151958,MONDO:0014493,CAUSES,edge:0006579,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002128011,MONDO:0014493,CAUSES,edge:0006580,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002097298,MONDO:0014493,CAUSES,edge:0006581,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001456057,MONDO:0011804,CAUSES,edge:0006582,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001456057,MONDO:0014493,CAUSES,edge:0006583,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001456057,MONDO:0011864,CAUSES,edge:0006584,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001449408,MONDO:0014493,CAUSES,edge:0006585,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001439020,MONDO:0014493,CAUSES,edge:0006586,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001071971,MONDO:0014493,CAUSES,edge:0006587,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001029948,MONDO:0014493,CAUSES,edge:0006588,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000969142,MONDO:0014493,CAUSES,edge:0006589,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000965488,MONDO:0014493,CAUSES,edge:0006590,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000945024,MONDO:0014493,CAUSES,edge:0006591,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000854248,MONDO:0014493,CAUSES,edge:0006592,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000853113,MONDO:0014493,CAUSES,edge:0006593,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000852228,MONDO:0014493,CAUSES,edge:0006594,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000843889,MONDO:0014493,CAUSES,edge:0006595,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000833421,MONDO:0014493,CAUSES,edge:0006596,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000830454,MONDO:0014493,CAUSES,edge:0006597,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000830454,MONDO:0011864,CAUSES,edge:0006598,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000645984,MONDO:0014493,CAUSES,edge:0006599,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000644629,MONDO:0014493,CAUSES,edge:0006600,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000636389,MONDO:0014493,CAUSES,edge:0006601,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000572851,MONDO:0014493,CAUSES,edge:0006602,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000495051,MONDO:0014493,CAUSES,edge:0006603,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000475277,MONDO:0014493,CAUSES,edge:0006604,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002499565,MONDO:0005260,CAUSES,edge:0006605,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004530685,MONDO:0011724,CAUSES,edge:0006606,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004082111,MONDO:0011724,CAUSES,edge:0006607,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004057322,MONDO:0011724,CAUSES,edge:0006608,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004057321,MONDO:0011724,CAUSES,edge:0006609,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004057319,MONDO:0011724,CAUSES,edge:0006610,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004057318,MONDO:0011724,CAUSES,edge:0006611,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004057315,MONDO:0011724,CAUSES,edge:0006612,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004057276,MONDO:0011724,CAUSES,edge:0006613,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003895982,MONDO:0011724,CAUSES,edge:0006614,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003777183,MONDO:0012805,CAUSES,edge:0006615,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003777183,MONDO:0011724,CAUSES,edge:0006616,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003377472,MONDO:0011724,CAUSES,edge:0006617,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001330161,MONDO:0011652,CAUSES,edge:0006618,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000625737,MONDO:0011652,CAUSES,edge:0006619,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002506529,MONDO:0012574,CAUSES,edge:0006620,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001330162,MONDO:0012574,CAUSES,edge:0006621,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001047866,MONDO:0012574,CAUSES,edge:0006622,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV001047863,MONDO:0008434,CAUSES,edge:0006623,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000932243,MONDO:0008017,CAUSES,edge:0006624,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000932243,MONDO:0100221,CAUSES,edge:0006625,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000625730,MONDO:0008434,CAUSES,edge:0006626,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000545218,MONDO:0005260,CAUSES,edge:0006627,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000545217,MONDO:0005260,CAUSES,edge:0006628,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000523258,MONDO:0021004,CAUSES,edge:0006629,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000523258,MONDO:0001117,CAUSES,edge:0006630,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000523258,MONDO:0001384,CAUSES,edge:0006631,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000243061,MONDO:0008434,CAUSES,edge:0006632,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004532225,MONDO:0007669,CAUSES,edge:0006633,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004531649,MONDO:0007669,CAUSES,edge:0006634,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004280650,MONDO:0007669,CAUSES,edge:0006635,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004083491,MONDO:0007669,CAUSES,edge:0006636,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004071466,MONDO:0007669,CAUSES,edge:0006637,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004071465,MONDO:0007669,CAUSES,edge:0006638,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004071464,MONDO:0007669,CAUSES,edge:0006639,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004071463,MONDO:0007669,CAUSES,edge:0006640,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003775095,MONDO:0013797,CAUSES,edge:0006641,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003383344,MONDO:0007669,CAUSES,edge:0006642,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003377269,MONDO:0007669,CAUSES,edge:0006643,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003377263,MONDO:0007669,CAUSES,edge:0006644,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003370321,MONDO:0007669,CAUSES,edge:0006645,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003284533,MONDO:0018911,CAUSES,edge:0006646,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003255163,MONDO:0007669,CAUSES,edge:0006647,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003254996,MONDO:0007669,CAUSES,edge:0006648,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003236049,MONDO:0007669,CAUSES,edge:0006649,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003235201,MONDO:0007669,CAUSES,edge:0006650,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003234111,MONDO:0007669,CAUSES,edge:0006651,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002664871,MONDO:0015723,CAUSES,edge:0006652,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV002446820,MONDO:0011929,CAUSES,edge:0006653,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV000635907,MONDO:0700092,CAUSES,edge:0006654,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004734826,MONDO:0009290,CAUSES,edge:0006655,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004731862,MONDO:0009290,CAUSES,edge:0006656,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004728105,MONDO:0009290,CAUSES,edge:0006657,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004722750,MONDO:0009290,CAUSES,edge:0006658,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004719841,MONDO:0009290,CAUSES,edge:0006659,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004710429,MONDO:0009290,CAUSES,edge:0006660,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV004687615,MONDO:0009290,CAUSES,edge:0006661,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003906936,MONDO:0009290,CAUSES,edge:0006662,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003902630,MONDO:0009290,CAUSES,edge:0006663,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003896666,MONDO:0009290,CAUSES,edge:0006664,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003895690,MONDO:0009290,CAUSES,edge:0006665,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003895574,MONDO:0009290,CAUSES,edge:0006666,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003728093,MONDO:0009290,CAUSES,edge:0006667,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003721981,MONDO:0009290,CAUSES,edge:0006668,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003660972,MONDO:0009290,CAUSES,edge:0006669,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003657633,MONDO:0009290,CAUSES,edge:0006670,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003647163,MONDO:0009290,CAUSES,edge:0006671,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
ClinVar:VCV003637873,MONDO:0009290,CAUSES,edge:0006672,RO:0003303,knowledge_assertion,manual_agent,NCBI:ClinVar,NCBI ClinVar
